time,y_true,y_pred
2025-07-27 16:45:00,89.4,86.28
2025-07-27 16:50:00,84.24,89.4
2025-07-27 16:55:00,87.48,84.24
2025-07-27 17:00:00,89.52,87.48
2025-07-27 17:05:00,86.52,89.52
2025-07-27 17:10:00,89.52,86.52
2025-07-27 17:15:00,85.44,89.52
2025-07-27 17:20:00,93.84,85.44
2025-07-27 17:25:00,85.92,93.84
2025-07-27 17:30:00,87.84,85.92
2025-07-27 17:35:00,89.16,87.84
2025-07-27 17:40:00,88.8,89.16
2025-07-27 17:45:00,87.36,88.8
2025-07-27 17:50:00,89.4,87.36
2025-07-27 17:55:00,89.16,89.4
2025-07-27 18:00:00,87.72,89.16
2025-07-27 18:05:00,89.52,87.72
2025-07-27 18:10:00,85.2,89.52
2025-07-27 18:15:00,87.84,85.2
2025-07-27 18:20:00,85.8,87.84
2025-07-27 18:25:00,87.96,85.8
2025-07-27 18:30:00,82.8,87.96
2025-07-27 18:35:00,90.0,82.8
2025-07-27 18:40:00,86.16,90.0
2025-07-27 18:45:00,87.36,86.16
2025-07-27 18:50:00,84.12,87.36
2025-07-27 18:55:00,87.48,84.12
2025-07-27 19:00:00,85.56,87.48
2025-07-27 19:05:00,83.64,85.56
2025-07-27 19:10:00,90.12,83.64
2025-07-27 19:15:00,84.48,90.12
2025-07-27 19:20:00,89.52,84.48
2025-07-27 19:25:00,86.76,89.52
2025-07-27 19:30:00,87.36,86.76
2025-07-27 19:35:00,85.68,87.36
2025-07-27 19:40:00,88.92,85.68
2025-07-27 19:45:00,85.56,88.92
2025-07-27 19:50:00,85.8,85.56
2025-07-27 19:55:00,84.72,85.8
2025-07-27 20:00:00,89.16,84.72
2025-07-27 20:05:00,86.76,89.16
2025-07-27 20:10:00,84.12,86.76
2025-07-27 20:15:00,87.84,84.12
2025-07-27 20:20:00,84.12,87.84
2025-07-27 20:25:00,89.4,84.12
2025-07-27 20:30:00,87.0,89.4
2025-07-27 20:35:00,87.12,87.0
2025-07-27 20:40:00,84.72,87.12
2025-07-27 20:45:00,88.32,84.72
2025-07-27 20:50:00,84.84,88.32
2025-07-27 20:55:00,86.04,84.84
2025-07-27 21:00:00,86.76,86.04
2025-07-27 21:05:00,87.24,86.76
2025-07-27 21:10:00,87.72,87.24
2025-07-27 21:15:00,85.92,87.72
2025-07-27 21:20:00,87.12,85.92
2025-07-27 21:25:00,84.0,87.12
2025-07-27 21:30:00,90.96,84.0
2025-07-27 21:35:00,83.04,90.96
2025-07-27 21:40:00,87.48,83.04
2025-07-27 21:45:00,85.2,87.48
2025-07-27 21:50:00,84.96,85.2
2025-07-27 21:55:00,84.6,84.96
2025-07-27 22:00:00,86.64,84.6
2025-07-27 22:05:00,87.72,86.64
2025-07-27 22:10:00,84.96,87.72
2025-07-27 22:15:00,87.48,84.96
2025-07-27 22:20:00,83.52,87.48
2025-07-27 22:25:00,85.92,83.52
2025-07-27 22:30:00,82.32,85.92
2025-07-27 22:35:00,86.04,82.32
2025-07-27 22:40:00,84.0,86.04
2025-07-27 22:45:00,86.04,84.0
2025-07-27 22:50:00,84.6,86.04
2025-07-27 22:55:00,84.24,84.6
2025-07-27 23:00:00,84.96,84.24
2025-07-27 23:05:00,85.68,84.96
2025-07-27 23:10:00,86.64,85.68
2025-07-27 23:15:00,82.92,86.64
2025-07-27 23:20:00,86.16,82.92
2025-07-27 23:25:00,82.08,86.16
2025-07-27 23:30:00,86.64,82.08
2025-07-27 23:35:00,81.72,86.64
2025-07-27 23:40:00,86.04,81.72
2025-07-27 23:45:00,82.68,86.04
2025-07-27 23:50:00,83.64,82.68
2025-07-27 23:55:00,85.2,83.64
2025-07-28 00:00:00,81.72,85.2
2025-07-28 00:05:00,82.44,81.72
2025-07-28 00:10:00,84.84,82.44
2025-07-28 00:15:00,82.92,84.84
2025-07-28 00:20:00,81.6,82.92
2025-07-28 00:25:00,85.2,81.6
2025-07-28 00:30:00,79.92,85.2
2025-07-28 00:35:00,85.8,79.92
2025-07-28 00:40:00,81.72,85.8
2025-07-28 00:45:00,83.16,81.72
2025-07-28 00:50:00,81.12,83.16
2025-07-28 00:55:00,82.08,81.12
2025-07-28 01:00:00,87.12,82.08
2025-07-28 01:05:00,81.6,87.12
2025-07-28 01:10:00,83.64,81.6
2025-07-28 01:15:00,82.08,83.64
2025-07-28 01:20:00,84.48,82.08
2025-07-28 01:25:00,82.56,84.48
2025-07-28 01:30:00,83.64,82.56
2025-07-28 01:35:00,80.76,83.64
2025-07-28 01:40:00,82.92,80.76
2025-07-28 01:45:00,81.48,82.92
2025-07-28 01:50:00,80.28,81.48
2025-07-28 01:55:00,82.44,80.28
2025-07-28 02:00:00,82.32,82.44
2025-07-28 02:05:00,82.56,82.32
2025-07-28 02:10:00,80.16,82.56
2025-07-28 02:15:00,84.0,80.16
2025-07-28 02:20:00,80.16,84.0
2025-07-28 02:25:00,83.28,80.16
2025-07-28 02:30:00,82.08,83.28
2025-07-28 02:35:00,84.72,82.08
2025-07-28 02:40:00,80.64,84.72
2025-07-28 02:45:00,84.36,80.64
2025-07-28 02:50:00,80.4,84.36
2025-07-28 02:55:00,81.96,80.4
2025-07-28 03:00:00,83.4,81.96
2025-07-28 03:05:00,81.84,83.4
2025-07-28 03:10:00,83.88,81.84
2025-07-28 03:15:00,81.48,83.88
2025-07-28 03:20:00,85.32,81.48
2025-07-28 03:25:00,81.36,85.32
2025-07-28 03:30:00,82.68,81.36
2025-07-28 03:35:00,81.12,82.68
2025-07-28 03:40:00,86.4,81.12
2025-07-28 03:45:00,80.76,86.4
2025-07-28 03:50:00,82.44,80.76
2025-07-28 03:55:00,81.0,82.44
2025-07-28 04:00:00,81.24,81.0
2025-07-28 04:05:00,82.68,81.24
2025-07-28 04:10:00,82.92,82.68
2025-07-28 04:15:00,82.68,82.92
2025-07-28 04:20:00,79.08,82.68
2025-07-28 04:25:00,85.44,79.08
2025-07-28 04:30:00,79.8,85.44
2025-07-28 04:35:00,81.96,79.8
2025-07-28 04:40:00,80.4,81.96
2025-07-28 04:45:00,80.88,80.4
2025-07-28 04:50:00,79.92,80.88
2025-07-28 04:55:00,82.2,79.92
2025-07-28 05:00:00,81.6,82.2
2025-07-28 05:05:00,79.2,81.6
2025-07-28 05:10:00,82.08,79.2
2025-07-28 05:15:00,79.08,82.08
2025-07-28 05:20:00,81.12,79.08
2025-07-28 05:25:00,80.04,81.12
2025-07-28 05:30:00,80.16,80.04
2025-07-28 05:35:00,79.92,80.16
2025-07-28 05:40:00,82.56,79.92
2025-07-28 05:45:00,80.88,82.56
2025-07-28 05:50:00,80.88,80.88
2025-07-28 05:55:00,78.6,80.88
2025-07-28 06:00:00,82.2,78.6
2025-07-28 06:05:00,81.12,82.2
2025-07-28 06:10:00,80.88,81.12
2025-07-28 06:15:00,83.04,80.88
2025-07-28 06:20:00,80.28,83.04
2025-07-28 06:25:00,83.64,80.28
2025-07-28 06:30:00,79.92,83.64
2025-07-28 06:35:00,82.32,79.92
2025-07-28 06:40:00,80.76,82.32
2025-07-28 06:45:00,84.72,80.76
2025-07-28 06:50:00,81.12,84.72
2025-07-28 06:55:00,82.92,81.12
2025-07-28 07:00:00,82.68,82.92
2025-07-28 07:05:00,84.48,82.68
2025-07-28 07:10:00,82.68,84.48
2025-07-28 07:15:00,82.44,82.68
2025-07-28 07:20:00,86.64,82.44
2025-07-28 07:25:00,83.16,86.64
2025-07-28 07:30:00,85.32,83.16
2025-07-28 07:35:00,84.12,85.32
2025-07-28 07:40:00,87.6,84.12
2025-07-28 07:45:00,82.44,87.6
2025-07-28 07:50:00,85.8,82.44
2025-07-28 07:55:00,83.88,85.8
2025-07-28 08:00:00,84.72,83.88
2025-07-28 08:05:00,87.48,84.72
2025-07-28 08:10:00,85.68,87.48
2025-07-28 08:15:00,88.32,85.68
2025-07-28 08:20:00,83.76,88.32
2025-07-28 08:25:00,88.92,83.76
2025-07-28 08:30:00,84.72,88.92
2025-07-28 08:35:00,88.44,84.72
