time,y_true,y_pred
2025-07-22 10:25:00,79.44,80.64
2025-07-22 10:30:00,83.76,80.54
2025-07-22 10:35:00,80.88,80.79
2025-07-22 10:40:00,83.52,80.86
2025-07-22 10:45:00,82.92,81.36999999999999
2025-07-22 10:50:00,82.32,81.44
2025-07-22 10:55:00,85.44,81.71
2025-07-22 11:00:00,85.92,82.07
2025-07-22 11:05:00,81.72,82.6
2025-07-22 11:10:00,82.2,82.76
2025-07-22 11:15:00,85.56,82.61
2025-07-22 11:20:00,81.24,83.02
2025-07-22 11:25:00,88.56,82.91000000000001
2025-07-22 11:30:00,82.2,83.67
2025-07-22 11:35:00,86.52,83.54
2025-07-22 11:40:00,82.2,84.00999999999999
2025-07-22 11:45:00,87.6,83.90000000000002
2025-07-22 11:50:00,85.08,84.29
2025-07-22 11:55:00,83.4,84.52000000000001
2025-07-22 12:00:00,87.48,84.35000000000001
2025-07-22 12:05:00,86.04,84.48
2025-07-22 12:10:00,85.92,84.83999999999999
2025-07-22 12:15:00,84.72,85.14999999999999
2025-07-22 12:20:00,87.12,85.08
2025-07-22 12:25:00,83.88,85.57
2025-07-22 12:30:00,86.52,85.17999999999999
2025-07-22 12:35:00,84.12,85.54
2025-07-22 12:40:00,86.28,85.33999999999999
2025-07-22 12:45:00,81.48,85.68
2025-07-22 12:50:00,88.32,85.17
2025-07-22 12:55:00,84.0,85.44
2025-07-22 13:00:00,84.72,85.49
2025-07-22 13:05:00,87.24,85.25999999999999
2025-07-22 13:10:00,86.04,85.36
2025-07-22 13:15:00,88.68,85.37
2025-07-22 13:20:00,82.08,85.7
2025-07-22 13:25:00,90.12,85.28
2025-07-22 13:30:00,82.44,85.8
2025-07-22 13:35:00,87.48,85.46000000000002
2025-07-22 13:40:00,85.8,85.74000000000001
2025-07-22 13:45:00,84.24,85.69999999999999
2025-07-22 13:50:00,83.04,85.93
2025-07-22 13:55:00,86.64,85.49
2025-07-22 14:00:00,87.12,85.71
2025-07-22 14:05:00,83.64,85.91000000000001
2025-07-22 14:10:00,85.68,85.61000000000001
2025-07-22 14:15:00,84.6,85.58
2025-07-22 14:20:00,84.72,85.24
2025-07-22 14:25:00,84.96,85.46
2025-07-22 14:30:00,86.28,85.03000000000002
2025-07-22 14:35:00,85.08,85.35000000000001
2025-07-22 14:40:00,81.96,85.15
2025-07-22 14:45:00,84.6,84.83
2025-07-22 14:50:00,83.88,84.86000000000001
2025-07-22 14:55:00,85.08,84.93
2025-07-22 15:00:00,81.24,84.8
2025-07-22 15:05:00,83.76,84.31
2025-07-22 15:10:00,82.44,84.32000000000001
2025-07-22 15:15:00,86.52,84.05
2025-07-22 15:20:00,82.44,84.21
2025-07-22 15:25:00,81.84,84.02
2025-07-22 15:30:00,83.04,83.76
2025-07-22 15:35:00,83.16,83.49
2025-07-22 15:40:00,83.28,83.33
2025-07-22 15:45:00,82.08,83.43999999999998
2025-07-22 15:50:00,86.28,83.23
2025-07-22 15:55:00,82.08,83.42999999999999
2025-07-22 16:00:00,84.72,83.18
2025-07-22 16:05:00,83.04,83.47000000000001
2025-07-22 16:10:00,84.84,83.41
2025-07-22 16:15:00,81.6,83.61
2025-07-22 16:20:00,85.56,83.2
2025-07-22 16:25:00,82.92,83.46
2025-07-22 16:30:00,82.44,83.55
2025-07-22 16:35:00,87.6,83.5
2025-07-22 16:40:00,83.4,83.86999999999999
2025-07-22 16:45:00,86.76,83.88
2025-07-22 16:50:00,85.2,84.27
2025-07-22 16:55:00,86.04,84.18
2025-07-22 17:00:00,83.88,84.51
2025-07-22 17:05:00,85.56,84.44
2025-07-22 17:10:00,81.84,84.65000000000002
2025-07-22 17:15:00,83.88,84.4
2025-07-22 17:20:00,85.8,84.59000000000002
2025-07-22 17:25:00,86.16,84.61
2025-07-22 17:30:00,86.16,84.88000000000001
2025-07-22 17:35:00,82.68,85.19
2025-07-22 17:40:00,87.48,84.77999999999999
2025-07-22 17:45:00,82.56,85.12
2025-07-22 17:50:00,87.96,84.76999999999998
2025-07-22 17:55:00,83.4,85.0
2025-07-22 18:00:00,86.88,84.78
2025-07-22 18:05:00,81.6,85.03000000000002
2025-07-22 18:10:00,86.04,84.7
2025-07-22 18:15:00,81.84,85.05
2025-07-22 18:20:00,83.88,84.88000000000001
2025-07-22 18:25:00,85.32,84.72
2025-07-22 18:30:00,83.04,84.64999999999999
2025-07-22 18:35:00,85.56,84.38999999999999
2025-07-22 18:40:00,83.64,84.63
2025-07-22 18:45:00,87.24,84.30999999999999
2025-07-22 18:50:00,81.6,84.7
2025-07-22 18:55:00,85.08,84.17
2025-07-22 19:00:00,82.32,84.31000000000002
2025-07-22 19:05:00,83.88,83.93
2025-07-22 19:10:00,80.52,84.11999999999999
2025-07-22 19:15:00,82.44,83.66
2025-07-22 19:20:00,83.88,83.71
2025-07-22 19:25:00,80.88,83.71
2025-07-22 19:30:00,80.64,83.33999999999999
2025-07-22 19:35:00,80.88,83.14
2025-07-22 19:40:00,80.88,82.75
2025-07-22 19:45:00,79.8,82.52
2025-07-22 19:50:00,84.12,81.89999999999999
2025-07-22 19:55:00,77.04,82.10999999999999
2025-07-22 20:00:00,83.76,81.43999999999998
2025-07-22 20:05:00,79.08,81.55999999999999
2025-07-22 20:10:00,79.8,81.16
2025-07-22 20:15:00,78.24,81.1
2025-07-22 20:20:00,80.88,80.75
2025-07-22 20:25:00,78.84,80.5
2025-07-22 20:30:00,78.0,80.33
2025-07-22 20:35:00,79.8,80.11
2025-07-22 20:40:00,78.48,80.02
2025-07-22 20:45:00,78.48,79.82000000000001
2025-07-22 20:50:00,81.96,79.71
2025-07-22 20:55:00,80.28,79.53000000000002
2025-07-22 21:00:00,79.92,79.8
2025-07-22 21:05:00,80.88,79.48
2025-07-22 21:10:00,77.76,79.63
2025-07-22 21:15:00,80.64,79.46
2025-07-22 21:20:00,79.2,79.66
2025-07-22 21:25:00,81.6,79.52
2025-07-22 21:30:00,78.0,79.75
2025-07-22 21:35:00,81.12,79.75
2025-07-22 21:40:00,80.76,79.86000000000001
2025-07-22 21:45:00,79.32,80.05
2025-07-22 21:50:00,83.88,80.12
2025-07-22 21:55:00,80.88,80.28
2025-07-22 22:00:00,83.04,80.33
2025-07-22 22:05:00,79.68,80.58999999999999
2025-07-22 22:10:00,85.44,80.49000000000001
2025-07-22 22:15:00,81.72,81.13
2025-07-22 22:20:00,83.64,81.22000000000001
2025-07-22 22:25:00,82.44,81.59
2025-07-22 22:30:00,84.36,81.66000000000001
2025-07-22 22:35:00,81.6,82.19000000000001
2025-07-22 22:40:00,83.76,82.23
2025-07-22 22:45:00,84.12,82.48
2025-07-22 22:50:00,82.2,82.88000000000001
2025-07-22 22:55:00,85.08,82.74000000000001
2025-07-22 23:00:00,84.48,83.09
2025-07-22 23:05:00,84.84,83.21000000000002
2025-07-22 23:10:00,83.04,83.64
2025-07-22 23:15:00,88.08,83.44000000000001
2025-07-22 23:20:00,81.24,83.97
2025-07-22 23:25:00,84.84,83.77
2025-07-22 23:30:00,84.24,83.97000000000001
2025-07-22 23:35:00,85.2,83.96000000000001
2025-07-22 23:40:00,83.04,84.26
2025-07-22 23:45:00,86.16,84.2
2025-07-22 23:50:00,84.72,84.36999999999999
2025-07-22 23:55:00,83.88,84.58
2025-07-23 00:00:00,87.24,84.48
2025-07-23 00:05:00,83.88,84.71
2025-07-23 00:10:00,88.2,84.63
2025-07-23 00:15:00,84.48,85.06
2025-07-23 00:20:00,86.16,84.76
2025-07-23 00:25:00,85.92,85.17
