time,y_true,y_pred
2025-07-28 08:45:00,86.76,90.0
2025-07-28 08:50:00,85.56,85.8
2025-07-28 08:55:00,89.64,87.84
2025-07-28 09:00:00,85.92,86.28
2025-07-28 09:05:00,89.64,92.16
2025-07-28 09:10:00,90.72,85.56
2025-07-28 09:15:00,87.6,90.48
2025-07-28 09:20:00,90.0,88.8
2025-07-28 09:25:00,89.76,86.16
2025-07-28 09:30:00,92.28,87.12
2025-07-28 09:35:00,88.8,87.0
2025-07-28 09:40:00,90.48,90.6
2025-07-28 09:45:00,89.88,85.56
2025-07-28 09:50:00,90.84,92.04
2025-07-28 09:55:00,90.12,88.2
2025-07-28 10:00:00,91.68,87.48
2025-07-28 10:05:00,90.12,88.08
2025-07-28 10:10:00,91.8,88.44
2025-07-28 10:15:00,91.8,86.4
2025-07-28 10:20:00,92.28,85.08
2025-07-28 10:25:00,91.68,87.84
2025-07-28 10:30:00,91.2,88.08
2025-07-28 10:35:00,92.04,86.28
2025-07-28 10:40:00,90.24,87.84
2025-07-28 10:45:00,90.84,88.68
2025-07-28 10:50:00,91.68,84.6
2025-07-28 10:55:00,89.52,90.96
2025-07-28 11:00:00,89.52,86.4
2025-07-28 11:05:00,90.0,86.88
2025-07-28 11:10:00,92.88,88.44
2025-07-28 11:15:00,90.0,85.92
2025-07-28 11:20:00,90.6,86.52
2025-07-28 11:25:00,87.72,85.8
2025-07-28 11:30:00,90.24,88.08
2025-07-28 11:35:00,86.16,86.52
2025-07-28 11:40:00,88.56,88.08
2025-07-28 11:45:00,86.52,87.0
2025-07-28 11:50:00,88.2,89.52
2025-07-28 11:55:00,90.96,84.72
2025-07-28 12:00:00,86.88,91.32
2025-07-28 12:05:00,90.24,85.8
2025-07-28 12:10:00,86.52,88.8
2025-07-28 12:15:00,88.92,88.68
2025-07-28 12:20:00,88.32,86.4
2025-07-28 12:25:00,88.8,90.6
2025-07-28 12:30:00,88.92,86.76
2025-07-28 12:35:00,85.68,89.4
2025-07-28 12:40:00,90.96,86.52
2025-07-28 12:45:00,85.32,90.12
2025-07-28 12:50:00,89.52,86.52
2025-07-28 12:55:00,88.8,87.48
2025-07-28 13:00:00,88.8,87.84
2025-07-28 13:05:00,84.96,86.76
2025-07-28 13:10:00,86.64,89.52
2025-07-28 13:15:00,87.48,86.04
2025-07-28 13:20:00,86.04,91.56
2025-07-28 13:25:00,86.52,87.84
2025-07-28 13:30:00,86.52,89.88
2025-07-28 13:35:00,85.92,87.48
2025-07-28 13:40:00,83.76,87.24
2025-07-28 13:45:00,91.92,84.72
2025-07-28 13:50:00,83.76,90.24
2025-07-28 13:55:00,89.76,88.44
2025-07-28 14:00:00,87.36,85.08
2025-07-28 14:05:00,90.24,90.36
2025-07-28 14:10:00,86.28,86.4
2025-07-28 14:15:00,87.96,89.4
2025-07-28 14:20:00,90.24,86.16
2025-07-28 14:25:00,88.32,91.68
2025-07-28 14:30:00,89.4,86.64
2025-07-28 14:35:00,89.52,88.32
2025-07-28 14:40:00,88.56,85.8
2025-07-28 14:45:00,87.0,87.24
2025-07-28 14:50:00,90.12,84.6
2025-07-28 14:55:00,86.76,88.08
2025-07-28 15:00:00,90.0,86.28
2025-07-28 15:05:00,89.64,83.4
2025-07-28 15:10:00,89.16,88.44
2025-07-28 15:15:00,87.0,84.6
2025-07-28 15:20:00,91.92,90.12
2025-07-28 15:25:00,87.24,85.08
2025-07-28 15:30:00,88.44,87.48
2025-07-28 15:35:00,92.04,85.56
2025-07-28 15:40:00,90.12,84.72
2025-07-28 15:45:00,90.24,84.72
2025-07-28 15:50:00,90.12,85.92
2025-07-28 15:55:00,90.84,86.88
2025-07-28 16:00:00,87.0,87.96
2025-07-28 16:05:00,90.96,88.92
2025-07-28 16:10:00,89.04,86.28
2025-07-28 16:15:00,90.0,88.44
2025-07-28 16:20:00,90.72,85.44
2025-07-28 16:25:00,88.08,88.32
2025-07-28 16:30:00,92.28,87.6
2025-07-28 16:35:00,85.8,87.72
2025-07-28 16:40:00,88.08,86.28
2025-07-28 16:45:00,90.84,89.4
2025-07-28 16:50:00,89.4,84.24
2025-07-28 16:55:00,90.12,87.48
2025-07-28 17:00:00,88.08,89.52
2025-07-28 17:05:00,93.24,86.52
2025-07-28 17:10:00,89.52,89.52
2025-07-28 17:15:00,90.48,85.44
2025-07-28 17:20:00,89.28,93.84
2025-07-28 17:25:00,89.76,85.92
2025-07-28 17:30:00,86.88,87.84
2025-07-28 17:35:00,89.52,89.16
2025-07-28 17:40:00,89.04,88.8
2025-07-28 17:45:00,87.96,87.36
2025-07-28 17:50:00,94.8,89.4
2025-07-28 17:55:00,89.16,89.16
2025-07-28 18:00:00,90.6,87.72
2025-07-28 18:05:00,90.96,89.52
2025-07-28 18:10:00,88.08,85.2
2025-07-28 18:15:00,87.0,87.84
2025-07-28 18:20:00,91.2,85.8
2025-07-28 18:25:00,89.52,87.96
2025-07-28 18:30:00,87.24,82.8
2025-07-28 18:35:00,90.96,90.0
2025-07-28 18:40:00,87.12,86.16
2025-07-28 18:45:00,88.8,87.36
2025-07-28 18:50:00,87.12,84.12
2025-07-28 18:55:00,87.96,87.48
2025-07-28 19:00:00,86.4,85.56
2025-07-28 19:05:00,89.4,83.64
2025-07-28 19:10:00,83.16,90.12
2025-07-28 19:15:00,88.2,84.48
2025-07-28 19:20:00,88.68,89.52
2025-07-28 19:25:00,85.92,86.76
2025-07-28 19:30:00,88.08,87.36
2025-07-28 19:35:00,87.36,85.68
2025-07-28 19:40:00,85.68,88.92
2025-07-28 19:45:00,86.4,85.56
2025-07-28 19:50:00,87.84,85.8
2025-07-28 19:55:00,88.32,84.72
2025-07-28 20:00:00,83.88,89.16
2025-07-28 20:05:00,88.92,86.76
2025-07-28 20:10:00,87.24,84.12
2025-07-28 20:15:00,86.16,87.84
2025-07-28 20:20:00,84.24,84.12
2025-07-28 20:25:00,88.68,89.4
2025-07-28 20:30:00,84.72,87.0
2025-07-28 20:35:00,83.28,87.12
2025-07-28 20:40:00,89.28,84.72
2025-07-28 20:45:00,83.28,88.32
2025-07-28 20:50:00,86.64,84.84
2025-07-28 20:55:00,83.4,86.04
2025-07-28 21:00:00,88.2,86.76
2025-07-28 21:05:00,83.28,87.24
2025-07-28 21:10:00,85.92,87.72
2025-07-28 21:15:00,85.2,85.92
2025-07-28 21:20:00,85.2,87.12
2025-07-28 21:25:00,83.64,84.0
2025-07-28 21:30:00,83.28,90.96
2025-07-28 21:35:00,86.88,83.04
2025-07-28 21:40:00,82.08,87.48
2025-07-28 21:45:00,86.52,85.2
2025-07-28 21:50:00,83.88,84.96
2025-07-28 21:55:00,84.24,84.6
2025-07-28 22:00:00,83.52,86.64
2025-07-28 22:05:00,87.48,87.72
2025-07-28 22:10:00,84.6,84.96
2025-07-28 22:15:00,83.52,87.48
2025-07-28 22:20:00,87.12,83.52
2025-07-28 22:25:00,84.96,85.92
2025-07-28 22:30:00,84.24,82.32
